,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day,beh_score,acc_score,threat_score,legal_score,will_score,Nonawareness_score
1197,98006,1,1.0,3,5,4,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,4,4,3,4,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,1,63,4,3,3,3,1,2.0,0.591110627,1.0,,,,2019,5,24,3,3,12,8.0,2,51.0
1198,98001,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,33,2,3,3,4,2,2.0,1.901940062,1.0,,,,2019,5,24,0,1,11,10.0,0,21.0
1199,98107,2,,3,2,3,2,2,3,2,3,4,2,2,1,1,1,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,1,1,2,1.0,2,2,2,1,2,3,3,3,2,2,1,2,2,2,2,2,1,1,1,1,2,2,36,3,1,4,3,1,1.0,0.530333582,1.0,,,,2019,5,24,10,6,13,11.0,12,108.0
1200,98134,1,4.0,3,5,3,1,3,3,2,4,4,4,1,1,1,2,1,1,1,1,3,2,2,1.0,2,2,1,1,2,1.0,1,1,1,2.0,2,3,4,4,3,3,3,3,1,1,1,1,2,2,1,1,1,1,1,1,2,3,40,3,1,3,4,1,1.0,0.662916978,1.0,,,,2019,5,24,6,3,14,13.0,5,83.0
1201,98030,2,,5,5,3,2,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,1,2,1,2,2.0,1,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,72,5,3,3,1,1,2.0,0.721231395,1.0,,,,2019,5,24,2,2,12,11.0,0,51.0
1202,98002,1,1.0,5,5,5,3,3,3,4,3,3,3,2,2,2,1,1,1,1,1,4,3,2,1.0,2,2,2,1,2,1.0,1,1,1,1.0,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,33,2,3,3,2,1,2.0,1.23245716,1.0,,,,2019,5,24,2,4,18,13.0,1,68.0
1203,98004,1,3.0,5,5,2,2,3,4,4,3,4,3,3,2,1,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,2,4,4,4,4,2,2,1,1,2,2,1,2,1,1,1,1,2,1,35,3,3,4,5,1,1.0,1.054164988,1.0,,,,2019,5,24,5,2,14,8.0,2,56.0
1204,98006,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,3,3,3,3,1,1,2,2,1,1,1,2,2,2,1,1,2,2,45,3,3,4,4,2,1.0,1.030960612,1.0,,,,2019,5,24,0,2,10,11.0,4,28.5
1205,98014,2,,1,5,5,5,5,4,2,4,4,4,2,1,2,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,1.0,1,1,1,1.0,1,4,4,4,4,4,4,4,1,1,2,1,1,1,1,2,2,2,1,1,2,2,28,2,3,1,3,1,2.0,0.88437144,1.0,,,,2019,5,24,4,2,13,13.0,0,62.0
1206,98033,2,,3,3,3,1,3,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,1,63,4,4,3,3,2,2.0,0.932813497,1.0,,,,2019,5,24,8,3,10,9.0,0,28.0
1207,98011,1,1.0,4,5,5,5,5,4,3,3,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,1,1,2,2,60,4,3,1,1,2,2.0,0.91306588,1.0,,,,2019,5,24,1,2,11,9.0,0,21.0
1208,98030,2,,5,5,3,1,2,2,1,4,3,2,2,1,1,2,1,1,1,1,3,4,2,1.0,2,2,2,2,2,2.0,1,1,2,1.0,1,4,4,2,3,4,3,4,2,2,2,1,2,2,2,2,1,1,2,2,2,2,31,2,3,2,2,1,2.0,0.716340867,1.0,,,,2019,5,24,5,8,17,11.0,4,80.0
1209,98122,1,3.0,1,5,5,3,4,3,3,3,3,3,2,2,2,2,2,2,2,1,3,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,39,3,2,1,1,1,1.0,0.509322416,1.0,,,,2019,5,24,5,5,20,9.0,7,83.0
1210,98166,1,1.0,5,5,5,4,3,2,2,4,4,3,3,2,1,2,2,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,1,1,1,1.0,2,2,4,2,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,42,3,3,3,3,1,2.0,0.8790747,1.0,,,,2019,5,24,2,5,17,12.0,4,74.0
1211,98105,2,,5,5,5,2,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,2,2,27,2,3,3,2,1,1.0,0.716340867,1.0,,,,2019,5,24,0,3,12,8.0,0,39.0
1212,98011,2,,3,3,5,5,5,4,2,3,3,4,2,1,1,2,1,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,3,4,4,3,4,3,2,2,1,1,1,1,1,2,2,2,1,1,2,2,45,3,3,4,5,1,2.0,1.096942091,1.0,,,,2019,5,24,4,4,14,9.0,3,62.0
1213,98188,2,,5,5,5,2,5,3,2,3,3,3,2,1,1,3,2,1,1,1,3,2,2,1.0,2,1,2,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,1,2,1,2,2,2,20,2,1,1,1,1,3.0,0.315194627,1.0,,,,2019,5,24,0,6,17,13.0,0,62.0
1214,98014,2,,5,5,5,5,5,4,3,4,4,3,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,83,5,3,1,1,1,3.0,3.04346995,1.0,,,,2019,5,24,0,2,11,8.0,0,37.0
1215,98116,1,1.0,2,2,2,1,1,2,1,3,3,3,3,2,1,1,1,1,1,1,1,1,2,1.0,2,2,1,1,1,1.0,1,1,1,1.0,2,2,3,3,3,3,4,4,1,1,1,1,2,1,2,2,2,2,1,1,2,2,33,2,3,3,5,1,1.0,1.176214016,1.0,,,,2019,5,24,13,8,13,15.0,6,110.0
1216,98198,1,1.0,5,5,5,3,3,4,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,67,5,3,3,3,1,2.0,0.909709492,1.0,,,,2019,5,24,2,3,10,11.0,0,50.0
1217,98125,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,1,1,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,3,2,1,1,1.0,0.591110627,1.0,,,,2019,5,24,0,0,10,13.0,0,49.0
1218,98136,1,1.0,4,5,4,5,5,2,1,3,4,4,3,1,1,2,2,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,20,2,3,2,2,1,2.0,0.703534927,1.0,,,,2019,5,24,2,6,14,8.0,1,51.0
1219,98092,3,,5,5,5,5,5,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,44,3,3,3,1,1,3.0,0.8790747,1.0,,,,2019,5,24,0,0,11,8.0,0,35.0
1220,98045,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,1,1,2,2,1,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,50,4,3,3,2,1,3.0,0.668062477,1.0,,,,2019,5,24,0,3,14,9.0,0,44.0
1221,98052,1,1.0,3,3,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,2,2,2.0,2,2,1,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,1,1,2,2,40,3,1,3,3,1,2.0,0.530333582,2.0,,,,2019,5,24,4,3,12,8.0,0,47.0
1222,98133,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,2,1,2,1.0,2,1,2,1,2,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,29,2,2,2,1,2,2.0,1.225143673,1.0,,,,2019,5,24,0,2,12,12.0,0,25.0
1223,98103,1,5.0,1,1,1,1,3,2,2,3,3,3,3,2,1,2,2,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,2,3,2,3,3,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,29,2,3,4,3,1,1.0,0.88437144,1.0,,,,2019,5,24,14,7,15,8.0,10,104.0
1224,98177,1,1.0,3,3,2,2,3,4,2,2,3,4,2,1,1,2,1,1,1,1,1,2,1,1.0,2,1,1,1,2,1.0,1,1,1,2.0,2,3,3,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,44,3,4,3,2,1,2.0,0.611250909,1.0,,,,2019,5,24,9,5,13,15.0,2,87.0
1225,98177,1,1.0,5,5,5,2,5,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,1,2,1,2,2,2,2,56,4,3,2,4,1,2.0,1.14133235,1.0,,,,2019,5,24,0,6,10,9.0,0,43.0
1226,98059,1,1.0,3,5,3,3,2,3,2,3,4,4,2,1,1,3,3,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,4,3,4,4,4,4,2,2,2,2,2,1,1,1,1,2,2,2,2,2,50,4,3,3,3,1,2.0,0.82476849,1.0,,,,2019,5,24,7,4,16,8.0,2,64.0
1227,98148,1,1.0,2,3,3,2,1,3,2,3,3,2,2,1,2,3,2,1,1,1,2,3,2,1.0,2,2,2,2,2,2.0,2,2,2,2.0,2,3,3,2,2,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21,2,3,1,1,1,2.0,0.868561638,1.0,,,,2019,5,24,11,7,18,7.0,8,92.0
1228,98058,2,,5,5,5,5,3,4,3,4,4,3,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,37,3,3,1,3,1,2.0,0.8790747,1.0,,,,2019,5,24,2,2,11,9.0,0,44.0
1229,98199,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1,1,1,1,2,2,63,4,3,3,2,1,1.0,0.739583363,1.0,,,,2019,5,24,0,2,11,8.0,0,37.0
1230,98034,2,,5,5,5,2,5,3,1,4,4,3,3,1,1,3,2,1,1,1,1,2,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,66,5,3,4,4,1,2.0,0.901539244,1.0,,,,2019,5,24,0,5,16,11.0,0,54.0
1231,98019,2,,5,5,3,5,5,3,2,3,4,2,3,2,1,3,2,1,1,1,3,3,2,1.0,2,2,2,2,2,2.0,2,2,2,1.0,2,4,4,4,3,3,3,3,2,1,1,1,1,1,1,2,1,2,1,1,2,1,21,2,3,2,1,1,2.0,1.228262068,1.0,,,,2019,5,24,2,6,20,8.0,4,66.0
1232,98102,1,1.0,2,2,2,3,1,2,2,2,1,1,2,1,1,2,2,2,1,2,4,1,1,1.0,1,1,2,1,1,2.0,1,1,1,1.0,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,1,40,3,3,4,4,1,1.0,0.990756567,1.0,,,,2019,5,24,13,12,18,17.0,18,161.0
1233,98003,2,,4,4,4,1,1,3,2,4,4,2,1,1,1,2,1,1,1,1,2,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,2,1,3,3,3,3,1,1,1,1,2,2,1,2,2,2,1,2,2,2,20,2,3,3,1,1,1.0,0.868561638,1.0,,,,2019,5,24,7,5,13,8.0,11,89.0
1234,98002,1,1.0,5,5,5,5,5,3,2,3,3,3,2,2,1,2,2,2,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,1,1,1.0,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,1,1,2.0,0.868561638,1.0,,,,2019,5,24,0,6,16,12.0,7,79.0
1235,98007,2,,5,5,5,1,5,4,2,4,4,4,2,1,1,1,1,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,36,3,3,3,4,1,1.0,1.098843375,1.0,,,,2019,5,24,0,2,13,9.0,0,42.0
1236,98003,1,1.0,5,5,4,3,5,3,2,4,4,4,2,2,1,2,1,1,1,1,3,2,2,2.0,1,2,2,1,1,1.0,2,2,2,2.0,2,4,4,4,3,4,4,4,1,1,1,2,1,2,2,2,2,2,1,1,2,2,29,2,3,2,2,2,1.0,0.716340867,1.0,,,,2019,5,24,1,3,16,10.0,1,27.0
1237,98056,1,3.0,3,3,3,1,3,3,1,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,1.0,1,2,1,2.0,2,3,3,3,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,30,2,2,2,3,1,1.0,1.225143673,1.0,,,,2019,5,24,8,4,13,10.0,15,108.0
1238,98034,1,1.0,4,4,5,1,5,3,1,3,3,2,2,2,2,2,2,2,1,1,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,2,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,26,2,1,3,4,1,2.0,0.749388673,1.0,,,,2019,5,24,2,8,19,10.0,2,67.0
1239,98038,1,1.0,5,5,5,1,5,4,1,4,4,4,2,1,1,3,2,2,1,1,3,1,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,3,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,29,2,3,2,3,1,2.0,0.88437144,1.0,,,,2019,5,24,0,3,17,10.0,1,53.0
1240,98072,1,4.0,4,4,5,4,4,2,1,3,4,3,3,1,1,3,2,1,1,1,1,3,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,3,4,4,4,4,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,21,2,3,3,5,1,2.0,1.155186979,1.0,,,,2019,5,24,3,7,17,8.0,2,60.0
1241,98022,2,,5,5,5,5,5,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,1,1,2,1.0,2,2,1,1.0,2,3,3,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,2,25,2,3,1,3,1,2.0,0.88437144,1.0,,,,2019,5,24,0,7,10,13.0,2,62.0
1242,98198,1,2.0,3,3,2,2,4,3,3,2,2,3,3,3,2,4,3,1,1,1,3,3,2,1.0,1,1,1,1,2,1.0,1,1,1,1.0,2,2,2,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,42,3,3,3,2,1,2.0,0.642010256,1.0,,,,2019,5,24,8,7,24,16.0,4,107.0
1243,98118,2,,3,3,3,3,3,2,2,4,4,3,2,2,1,2,2,2,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,2,2.0,1,3,4,4,3,3,3,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,43,3,4,3,2,1,1.0,0.611250909,1.0,,,,2019,5,24,8,5,16,10.0,4,79.0
1244,98117,1,3.0,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,1,1,1,2.0,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,2,2,2,1,1,2,2,55,4,3,3,2,1,1.0,0.739583363,1.0,,,,2019,5,24,0,3,11,11.0,7,68.0
1245,98065,1,1.0,4,4,5,4,5,4,2,4,4,4,2,1,2,3,2,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,18,2,1,1,5,1,2.0,0.419208854,1.0,,,,2019,5,24,2,2,16,8.0,4,58.0
1246,98102,1,1.0,1,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1.0,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,40,3,3,4,4,1,1.0,0.990756567,1.0,,,,2019,5,24,14,13,13,19.0,19,168.0
1247,98038,2,,5,5,5,4,5,4,2,4,4,4,1,1,1,1,1,1,1,2,2,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,66,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,5,24,0,2,12,9.0,0,41.0
1248,98391,2,,5,5,5,2,5,4,2,3,3,3,1,1,1,1,1,1,2,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,18,2,3,1,3,1,2.0,0.868561638,1.0,,,,2019,5,24,0,5,11,10.0,0,46.0
1249,98058,1,1.0,2,3,5,2,5,4,2,3,3,3,1,1,2,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,1,2,1,2.0,2,4,4,4,4,3,3,3,1,2,1,1,2,1,1,2,1,2,1,1,2,2,34,2,3,4,3,1,2.0,0.88437144,1.0,,,,2019,5,24,5,5,12,10.0,3,66.0
1250,98032,1,1.0,5,5,5,5,5,3,2,4,4,4,2,1,1,3,2,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,1,45,3,3,2,2,1,2.0,0.570317959,1.0,,,,2019,5,24,0,3,15,8.0,0,42.0
1251,98042,1,1.0,1,3,3,4,2,2,2,3,3,2,3,2,2,2,1,1,1,1,1,3,2,1.0,1,1,1,1,1,2.0,2,2,1,2.0,2,1,4,4,4,4,4,4,2,2,2,2,2,1,1,2,1,1,1,1,2,1,45,3,4,4,3,1,2.0,0.697933884,1.0,,,,2019,5,24,11,8,17,13.0,3,95.0
1252,98072,2,,5,5,4,2,5,3,2,4,4,3,2,1,2,3,2,1,1,1,2,2,2,1.0,2,2,2,2,2,2.0,1,1,1,1.0,2,3,4,4,3,4,3,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,29,2,3,2,3,1,2.0,0.88437144,1.0,,,,2019,5,24,1,4,17,11.0,5,71.0
1253,98023,1,1.0,5,5,5,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,2,1.0,2,2,1,2,2,2.0,2,2,2,1.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,29,2,2,1,1,1,1.0,1.239371068,1.0,,,,2019,5,24,2,7,12,9.0,2,56.0
1254,98003,2,,4,5,5,3,3,3,2,3,3,2,2,2,1,2,2,1,1,1,1,3,2,1.0,2,2,2,2,2,1.0,2,2,1,1.0,2,3,4,2,3,3,3,3,1,1,1,1,2,1,1,2,1,2,1,1,2,2,43,3,3,3,1,1,2.0,0.8790747,1.0,,,,2019,5,24,3,7,16,10.0,7,80.0
1255,98117,2,,5,5,5,3,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,2,1,2.0,2,4,4,4,4,4,3,4,2,2,2,2,1,1,1,2,2,1,1,1,2,1,67,5,3,3,2,1,1.0,0.58419743,1.0,,,,2019,5,24,0,2,13,9.0,1,45.0
1256,98042,2,,2,2,2,3,4,3,2,3,3,3,2,1,2,2,1,1,1,1,3,3,1,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,28,2,3,2,2,1,2.0,0.716340867,1.0,,,,2019,5,24,10,6,17,9.0,9,97.0
1257,98121,2,,5,5,5,5,5,2,2,3,4,2,3,1,1,2,2,1,1,1,1,3,2,1.0,1,1,1,1,1,1.0,1,1,1,1.0,2,4,4,1,3,3,4,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,25,2,3,3,3,2,1.0,0.88437144,1.0,,,,2019,5,24,0,7,16,17.0,6,46.0
1258,98166,2,,5,5,5,3,5,4,1,4,4,3,1,1,1,1,1,1,1,1,1,4,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,2,1,2,1,1,1,2,2,1,43,3,4,3,4,1,1.0,1.624665542,1.0,,,,2019,5,24,0,4,13,8.0,0,41.0
1259,98168,1,1.0,4,5,2,2,1,4,2,4,4,1,3,1,1,1,1,1,1,1,1,3,2,1.0,2,2,2,2,2,2.0,2,2,2,2.0,2,4,4,4,4,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,31,2,4,2,2,1,2.0,1.585804483,1.0,,,,2019,5,24,8,5,14,7.0,6,74.0
1260,98011,1,1.0,5,5,1,1,2,4,4,4,4,2,1,1,1,2,1,1,1,1,4,4,2,1.0,2,2,2,2,2,1.0,2,2,2,1.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,3,4,2,2,1,2.0,1.052783272,1.0,,,,2019,5,24,7,2,17,9.0,0,60.0
1261,98115,1,1.0,2,3,4,2,1,2,2,3,4,2,2,1,1,3,2,2,1,1,1,4,2,1.0,2,2,1,1,2,1.0,2,2,1,1.0,2,4,3,1,3,3,3,4,2,1,1,1,2,1,1,2,1,2,1,1,2,2,25,2,5,3,2,1,1.0,0.622461059,1.0,,,,2019,5,24,10,7,18,12.0,7,102.0
1262,98056,1,1.0,5,5,5,5,5,4,3,4,4,3,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,2,2,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,39,3,3,4,1,2,2.0,0.8790747,1.0,,,,2019,5,24,0,2,13,9.0,0,21.0
1263,98031,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,2,1,2,1,2,2,78,5,3,1,2,1,2.0,2.46521066,1.0,,,,2019,5,24,0,2,12,8.0,0,38.0
1264,98188,1,1.0,2,3,3,2,3,4,2,3,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,1,2,2,1,2,1.0,1,1,1,1.0,1,2,3,3,4,4,3,3,2,2,1,2,1,1,2,2,2,2,1,1,2,2,31,2,4,1,1,1,2.0,0.768470443,1.0,,,,2019,5,24,9,3,11,15.0,6,95.0
1265,98042,2,,5,5,3,5,5,3,2,4,4,3,2,1,1,2,2,2,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,2,2.0,2,3,4,4,3,4,4,4,2,2,2,2,1,1,2,2,1,2,2,2,2,2,39,3,4,3,4,1,2.0,0.94328844,1.0,,,,2019,5,24,2,4,15,9.0,2,56.0
1266,98006,2,,5,5,5,5,5,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,3,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,2,63,4,3,1,2,1,2.0,0.739583363,1.0,,,,2019,5,24,0,2,13,10.0,1,48.0
1267,98004,2,,5,5,5,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,1,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,52,4,3,3,5,1,2.0,1.096942091,1.0,,,,2019,5,24,0,3,13,9.0,0,43.0
1268,98198,1,6.0,5,5,3,3,5,3,1,4,4,3,2,1,1,2,2,1,1,1,3,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,1,2,2,17,1,3,3,3,1,2.0,0.868561638,1.0,,,,2019,5,24,2,5,16,8.0,0,49.0
1269,98038,2,,5,5,5,5,5,4,3,3,3,3,2,2,2,2,1,1,1,1,4,2,2,1.0,2,2,2,2,1,2.0,2,2,2,2.0,2,4,4,4,3,3,3,3,1,1,1,2,1,1,2,2,2,2,1,1,2,2,85,5,3,2,1,2,2.0,3.04346995,1.0,,,,2019,5,24,0,4,18,8.0,4,29.0
1270,98103,1,3.0,5,4,5,5,5,3,2,4,4,2,2,1,1,2,1,1,1,1,2,2,2,1.0,1,2,2,2,2,2.0,2,2,1,2.0,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,47,3,4,4,1,2,1.0,4.840350518,1.0,,,,2019,5,24,1,5,14,9.0,3,28.5
1271,98118,2,,5,5,5,5,5,3,2,4,3,2,2,2,2,2,2,1,1,2,3,2,2,1.0,2,2,2,1,1,1.0,1,1,1,1.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,37,3,7,1,2,2,1.0,0.611250909,1.0,,,,2019,5,24,0,6,19,14.0,0,33.5
1272,98109,1,1.0,3,5,3,2,1,3,2,4,4,4,2,1,1,3,2,1,1,1,2,2,1,1.0,2,1,2,2,2,1.0,2,2,1,2.0,2,3,4,4,4,4,4,3,2,2,2,2,2,2,2,1,2,1,2,1,2,2,28,2,4,4,4,2,1.0,0.960588054,1.0,,,,2019,5,24,8,3,16,11.0,2,37.0
